index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
670,408-6114783-6199528,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0154,J0154-DR-XS,Western Dress,XS,B08V1CFND9,Shipped,1,INR,377,Allahabad,UTTAR PRADESH,212404,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
671,408-9630926-2785104,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-M,Set,M,B08XQ8R6GW,Cancelled,0,,,REDHAKHOL,ODISHA,768106,IN,,FALSE,
672,403-5342526-7867558,04-30-22,Cancelled,Merchant,Amazon.in,Standard,MEN5019,MEN5019-KR-XXXL,kurta,3XL,B08YYQXZHK,,0,,,FARIDABAD,HARYANA,121002,IN,,FALSE,Easy Ship
673,404-2255125-4533134,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-XS,Set,XS,B09RKDYFFP,Shipped,1,INR,967,CHENNAI,TAMIL NADU,600071,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
674,171-5594281-0212357,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET110,SET110-KR-PP-XXXL,Set,3XL,B0822TCBKH,Shipped,1,INR,788,SHILLONG,MEGHALAYA,793018,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
675,405-6041428-1576346,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XXL,Set,XXL,B09K3QVXBS,Cancelled,0,,,GURUGRAM,HARYANA,122001,IN,,FALSE,
676,405-5933927-3375545,04-30-22,Cancelled,Merchant,Amazon.in,Standard,SET317,SET317-KR-PP-XXL,Set,XXL,B09RKD5B2W,,0,INR,1058.93,GURUGRAM,HARYANA,122001,IN,,FALSE,Easy Ship
677,405-5933927-3375545,04-30-22,Cancelled,Merchant,Amazon.in,Standard,SET355,SET355-KR-PP-XXL,Set,XXL,B09RKD8HQJ,,0,INR,1249.11,GURUGRAM,HARYANA,122001,IN,,FALSE,Easy Ship
678,405-3785331-3948333,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Shipped,1,INR,597,HYDERABAD,TELANGANA,500055,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
679,404-8711304-7038702,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500084,IN,,FALSE,
680,405-2872303-9941933,04-30-22,Cancelled,Merchant,Amazon.in,Standard,PJNE2171,PJNE2171-KR-N-5XL,kurta,5XL,B09LD23MRS,,0,INR,700.96,AHMEDABAD,Gujarat,380015,IN,,FALSE,Easy Ship
681,402-6464284-9643538,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET310,SET310-KR-NP-S,Set,S,B09RKF1F47,Shipped,1,INR,1213,FARIDPUR BAREILLY DISTRICT,UTTAR PRADESH,243503,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
682,405-7534473-2900341,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-M,kurta,M,B09HMVWDN3,Shipped,1,INR,517,Rourkela,ODISHA,769015,IN,,FALSE,
683,407-2944929-6438702,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET219,SET219-KR-PP-XXXL,Set,3XL,B08B3Y6ZXM,Shipped,1,INR,662,VIJAYAWADA,ANDHRA PRADESH,520015,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
684,171-0362861-1228360,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0096,J0096-KR-XL,kurta,XL,B089G2K69F,Shipped,1,INR,568,VIZIANAGARAM,ANDHRA PRADESH,535004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
685,404-5775216-5570767,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3562,JNE3562-KR-XXL,kurta,XXL,B08MYTBNPH,Shipped,1,INR,476,JAIPUR,RAJASTHAN,302019,IN,,FALSE,
686,171-2754000-1881907,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3745,JNE3745-KR-S,kurta,S,B09K3WHQ6G,Shipped,1,INR,316,DHARWAD,KARNATAKA,580003,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
687,408-2784061-1695540,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XS,kurta,XS,B08BFCPV5R,Shipped,1,INR,486,DAULATPUR,HIMACHAL PRADESH,177204,IN,,FALSE,
688,403-8794854-0523518,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3795,JNE3795-KR-XS,kurta,XS,B09HMCTDFZ,Shipped,1,INR,517,HYDERABAD,TELANGANA,500053,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
689,404-4680896-8003501,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXL,Set,XXL,B09RKDGZ2D,Unshipped,1,INR,1186,JALNA,MAHARASHTRA,431203,IN,,FALSE,
690,405-8314081-3929157,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3365,JNE3365-KR-1052-A-M,kurta,M,B07WP5DYSW,Shipped,1,INR,376,KARIMNAGAR,TELANGANA,505001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
691,406-1694518-5618746,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3691,JNE3691-TU-L,Top,L,B0986VTQL7,Cancelled,0,,,BILASPUR,CHHATTISGARH,495001,IN,,FALSE,
692,408-5094125-1397968,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET145,SET145-KR-NP-S,Set,S,B0822SQ4GV,Shipped,1,INR,715,NEW DELHI,DELHI,110033,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
693,402-6569321-5308311,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-S,Set,S,B0894XGJ83,Shipped,1,INR,1065,"ARVI,Dist- wardha",MAHARASHTRA,442201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
694,406-5828889-4813915,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744,GHAZIABAD,UTTAR PRADESH,201009,IN,,FALSE,
695,402-4832715-9188334,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,Kurseong,WEST BENGAL,734203,IN,Duplicated AYTJSBA8ZOP16 1567159860988,FALSE,
696,408-9898972-5365901,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET220,SET220-KR-PP-XL,Set,XL,B08MXFTM5W,Shipped,1,INR,1099,HYDERABAD,TELANGANA,500015,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship
697,408-7275140-3593905,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,NANDURA,MAHARASHTRA,443404,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
698,405-7907546-1330739,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-XXXL,kurta,3XL,B07WS16LKW,Shipped,1,INR,329,DIU,DADRA AND NAGAR,362570,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
699,405-7732656-4733913,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3487,JNE3487-KR-XXXL,kurta,3XL,B08RP2HWM6,Shipped,1,INR,362,DIU,DADRA AND NAGAR,362570,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
700,405-7732656-4733913,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3702,JNE3702-KR-XXXL,kurta,3XL,B093ZRBGR9,Shipped,1,INR,342,DIU,DADRA AND NAGAR,362570,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
701,405-7732656-4733913,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3461,JNE3461-KR-XXXL,kurta,3XL,B08B3YC7HZ,Shipped,1,INR,363,DIU,DADRA AND NAGAR,362570,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
702,171-5431988-8713937,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-L,kurta,L,B099FC39QH,Shipped,1,INR,459,MUMBAI 400101,MAHARASHTRA,400101,IN,,FALSE,
703,171-6687746-4020351,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-L,Set,L,B0983CRK42,Shipped,1,INR,888,GHAZIABAD,UTTAR PRADESH,201010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
704,403-3045245-2207560,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,376,NEW DELHI,DELHI,110085,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
705,405-4991185-1773106,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,Shipped,1,INR,599,KALYAN,MAHARASHTRA,421201,IN,,FALSE,
706,403-6782192-8968326,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET343,SET343-KR-NP-XXL,Set,XXL,B09NDLLL9H,Shipped,1,INR,916,Chennai,TAMIL NADU,600012,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
707,171-6640050-9516349,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3534,JNE3534-KR-XS,kurta,XS,B09B2BZ31X,Shipped,1,INR,329,PONNERI,TAMIL NADU,601204,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
708,402-5014156-9264316,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Cancelled,0,,,HYDERABAD,TELANGANA,500049,IN,,FALSE,
709,408-8342548-5107567,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XL,Set,XL,B09KXWW582,Shipped,1,INR,626,DAULATPUR,HIMACHAL PRADESH,177204,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
710,404-7769149-3935539,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Shipped,1,INR,725,SERAMPORE,WEST BENGAL,712249,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
711,402-5903377-6817119,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0094,J0094-KR-M,kurta,M,B089G1FCC7,Cancelled,0,,,Kinnigoli,KARNATAKA,574141,IN,,FALSE,
712,405-6584819-2669165,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,INR,1112,JAIPUR,RAJASTHAN,302012,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
713,405-9099443-7445111,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET364,SET364-KR-NP-XXL,Set,XXL,B09QJ5BYM8,Cancelled,0,,,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH,231001,IN,,FALSE,
714,408-3810333-4165930,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2265,JNE2265-KR-501-XL,kurta,XL,B07HWRCWF8,Shipped,1,INR,329,NEW DELHI,DELHI,110092,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship
715,405-0881145-7742744,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3690,JNE3690-TU-S,Top,S,B094FMCJQP,Shipped,1,INR,487,HYDERABAD,TELANGANA,500049,IN,,FALSE,
716,403-7153786-2898705,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XL,Set,XL,B09RKFRBJB,Shipped,1,INR,801,INDORE,MADHYA PRADESH,452010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
717,408-2042136-9817130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-L,kurta,L,B08RP69C9N,Shipped,1,INR,352,BENGALURU,KARNATAKA,560016,IN,,FALSE,
718,408-2042136-9817130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-XL,kurta,XL,B07R4XJNW3,Shipped,1,INR,442,BENGALURU,KARNATAKA,560016,IN,,FALSE,
719,407-8176931-5052349,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE1998,JNE1998-KR-311-S,kurta,S,B074X8TX37,,0,INR,280.95,PONNERI,TAMIL NADU,601204,IN,,FALSE,Easy Ship
720,407-3305249-3442711,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3715,JNE3715-KR-S,kurta,S,B09G2SYZCM,Unshipped,1,INR,283,PONNERI,TAMIL NADU,601204,IN,,FALSE,
721,403-5215681-9527524,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654,VIJAYAWADA,ANDHRA PRADESH,520015,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
722,408-3749874-2210712,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,DIBRUGARH,ASSAM,786001,IN,,FALSE,
723,406-6143137-4946754,04-30-22,Shipped,Amazon,Amazon.in,Expedited,BL003,BL003-50BLACK,Blouse,Free,B077YWLPWJ,Shipped,1,INR,419,HYDERABAD,TELANGANA,500075,IN,,FALSE,
